kind,id,file,heading,level,file,record_id,message
diagnostic,D2151,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S27-A009,Invalid value for type_unite: critique_methodologique
diagnostic,D2152,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S27-A010,Missing required field: auteur
diagnostic,D2153,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S27-A010,Missing required field: titre
diagnostic,D2154,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S27-A010,Missing required field: role_argumentatif
diagnostic,D2155,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S27-A010,Missing required field: niveau_preuve
diagnostic,D2156,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S27-A010,Missing required field: stabilite
diagnostic,D2157,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S27-A010,Missing required field: importance
diagnostic,D2158,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S27-A010,Missing required field: risque_surinterpretation
diagnostic,D2159,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S27-A010,Missing required field: liens_interchapitres
diagnostic,D2160,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S27-A010,Missing required field: liens_citations
diagnostic,D2161,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S27-A010,Missing required field: motifs
diagnostic,D2162,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S27-A010,Missing required field: concepts_derives
diagnostic,D2163,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S27-A010,Invalid value for type_unite: prudence_documentaire
diagnostic,D2164,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,REF-S27-001,Unable to infer documentary kind
diagnostic,D2165,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,REF-S27-002,Unable to infer documentary kind
diagnostic,D2166,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,REF-S27-003,Unable to infer documentary kind
diagnostic,D2167,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-PART-PUBLIC-ORDER-GREATER-MANCHESTER-V2,Missing required field: concepts
diagnostic,D2168,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-PART-PUBLIC-ORDER-GREATER-MANCHESTER-V2,Missing required field: role_argumentatif
diagnostic,D2169,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-PART-PUBLIC-ORDER-GREATER-MANCHESTER-V2,Missing required field: niveau_preuve
diagnostic,D2170,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-PART-PUBLIC-ORDER-GREATER-MANCHESTER-V2,Missing required field: stabilite
diagnostic,D2171,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-PART-PUBLIC-ORDER-GREATER-MANCHESTER-V2,Missing required field: importance
diagnostic,D2172,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-PART-PUBLIC-ORDER-GREATER-MANCHESTER-V2,Missing required field: risque_surinterpretation
diagnostic,D2173,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-PART-PUBLIC-ORDER-GREATER-MANCHESTER-V2,Missing required field: liens_interchapitres
diagnostic,D2174,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-PART-PUBLIC-ORDER-GREATER-MANCHESTER-V2,Missing required field: liens_citations
diagnostic,D2175,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-PART-PUBLIC-ORDER-GREATER-MANCHESTER-V2,Missing required field: motifs
diagnostic,D2176,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-PART-PUBLIC-ORDER-GREATER-MANCHESTER-V2,Missing required field: concepts_derives
diagnostic,D2177,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-PART-PUBLIC-ORDER-GREATER-MANCHESTER-V2,Invalid value for statut: integration_directe
diagnostic,D2178,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-PART-PUBLIC-ORDER-GREATER-MANCHESTER-V2,Invalid value for type_unite: source_part
diagnostic,D2179,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A001,Missing required field: role_argumentatif
diagnostic,D2180,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A001,Missing required field: stabilite
diagnostic,D2181,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A001,Missing required field: importance
diagnostic,D2182,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A001,Missing required field: risque_surinterpretation
diagnostic,D2183,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A001,Missing required field: liens_interchapitres
diagnostic,D2184,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A001,Missing required field: liens_citations
diagnostic,D2185,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A001,Missing required field: motifs
diagnostic,D2186,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A001,Missing required field: concepts_derives
diagnostic,D2187,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A001,Invalid value for type_unite: concept_structurant
diagnostic,D2188,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A001,Field must be an object/dict: niveau_preuve
diagnostic,D2189,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A002,Missing required field: role_argumentatif
diagnostic,D2190,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A002,Missing required field: niveau_preuve
diagnostic,D2191,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A002,Missing required field: stabilite
diagnostic,D2192,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A002,Missing required field: importance
diagnostic,D2193,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A002,Missing required field: risque_surinterpretation
diagnostic,D2194,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A002,Missing required field: liens_interchapitres
diagnostic,D2195,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A002,Missing required field: liens_citations
diagnostic,D2196,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A002,Missing required field: motifs
diagnostic,D2197,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A002,Missing required field: concepts_derives
diagnostic,D2198,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A002,Invalid value for type_unite: contexte_institutionnel
diagnostic,D2199,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A003,Missing required field: role_argumentatif
diagnostic,D2200,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A003,Missing required field: niveau_preuve
diagnostic,D2201,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A003,Missing required field: stabilite
diagnostic,D2202,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A003,Missing required field: importance
diagnostic,D2203,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A003,Missing required field: risque_surinterpretation
diagnostic,D2204,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A003,Missing required field: liens_interchapitres
diagnostic,D2205,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A003,Missing required field: liens_citations
diagnostic,D2206,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A003,Missing required field: motifs
diagnostic,D2207,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A003,Missing required field: concepts_derives
diagnostic,D2208,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A003,Invalid value for type_unite: acteur_institutionnel
diagnostic,D2209,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A004,Missing required field: role_argumentatif
diagnostic,D2210,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A004,Missing required field: niveau_preuve
diagnostic,D2211,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A004,Missing required field: stabilite
diagnostic,D2212,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A004,Missing required field: importance
diagnostic,D2213,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A004,Missing required field: risque_surinterpretation
diagnostic,D2214,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A004,Missing required field: liens_interchapitres
diagnostic,D2215,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A004,Missing required field: liens_citations
diagnostic,D2216,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A004,Missing required field: motifs
diagnostic,D2217,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A004,Missing required field: concepts_derives
diagnostic,D2218,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A004,Invalid value for type_unite: institution_policiere
diagnostic,D2219,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A005,Missing required field: role_argumentatif
diagnostic,D2220,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A005,Missing required field: niveau_preuve
diagnostic,D2221,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A005,Missing required field: stabilite
diagnostic,D2222,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A005,Missing required field: importance
diagnostic,D2223,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A005,Missing required field: risque_surinterpretation
diagnostic,D2224,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A005,Missing required field: liens_interchapitres
diagnostic,D2225,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A005,Missing required field: liens_citations
diagnostic,D2226,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A005,Missing required field: motifs
diagnostic,D2227,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A005,Missing required field: concepts_derives
diagnostic,D2228,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A005,Invalid value for type_unite: evenement_politique
diagnostic,D2229,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A006,Missing required field: role_argumentatif
diagnostic,D2230,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A006,Missing required field: niveau_preuve
diagnostic,D2231,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A006,Missing required field: stabilite
diagnostic,D2232,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A006,Missing required field: importance
diagnostic,D2233,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A006,Missing required field: risque_surinterpretation
diagnostic,D2234,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A006,Missing required field: liens_interchapitres
diagnostic,D2235,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A006,Missing required field: liens_citations
diagnostic,D2236,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A006,Missing required field: motifs
diagnostic,D2237,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A006,Missing required field: concepts_derives
diagnostic,D2238,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A006,Invalid value for type_unite: evenement_politique
diagnostic,D2239,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A007,Missing required field: role_argumentatif
diagnostic,D2240,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A007,Missing required field: niveau_preuve
diagnostic,D2241,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A007,Missing required field: stabilite
diagnostic,D2242,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A007,Missing required field: importance
diagnostic,D2243,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A007,Missing required field: risque_surinterpretation
diagnostic,D2244,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A007,Missing required field: liens_interchapitres
diagnostic,D2245,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A007,Missing required field: liens_citations
diagnostic,D2246,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A007,Missing required field: motifs
diagnostic,D2247,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A007,Missing required field: concepts_derives
diagnostic,D2248,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A007,Invalid value for type_unite: evenement_politique
diagnostic,D2249,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A008,Missing required field: role_argumentatif
diagnostic,D2250,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A008,Missing required field: niveau_preuve
diagnostic,D2251,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A008,Missing required field: stabilite
diagnostic,D2252,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A008,Missing required field: importance
diagnostic,D2253,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A008,Missing required field: risque_surinterpretation
diagnostic,D2254,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A008,Missing required field: liens_interchapitres
diagnostic,D2255,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A008,Missing required field: liens_citations
diagnostic,D2256,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A008,Missing required field: motifs
diagnostic,D2257,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A008,Missing required field: concepts_derives
diagnostic,D2258,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A008,Invalid value for type_unite: contexte_politique
diagnostic,D2259,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A009,Missing required field: role_argumentatif
diagnostic,D2260,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A009,Missing required field: niveau_preuve
diagnostic,D2261,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A009,Missing required field: stabilite
diagnostic,D2262,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A009,Missing required field: importance
diagnostic,D2263,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A009,Missing required field: risque_surinterpretation
diagnostic,D2264,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A009,Missing required field: liens_interchapitres
diagnostic,D2265,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A009,Missing required field: liens_citations
diagnostic,D2266,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A009,Missing required field: motifs
diagnostic,D2267,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A009,Missing required field: concepts_derives
diagnostic,D2268,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A009,Invalid value for type_unite: evenement_politique
diagnostic,D2269,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A010,Missing required field: role_argumentatif
diagnostic,D2270,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A010,Missing required field: niveau_preuve
diagnostic,D2271,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A010,Missing required field: stabilite
diagnostic,D2272,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A010,Missing required field: importance
diagnostic,D2273,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A010,Missing required field: risque_surinterpretation
diagnostic,D2274,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A010,Missing required field: liens_interchapitres
diagnostic,D2275,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A010,Missing required field: liens_citations
diagnostic,D2276,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A010,Missing required field: motifs
diagnostic,D2277,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A010,Missing required field: concepts_derives
diagnostic,D2278,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A010,Invalid value for type_unite: evenement_politique
diagnostic,D2279,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A011,Missing required field: role_argumentatif
diagnostic,D2280,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A011,Missing required field: niveau_preuve
diagnostic,D2281,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A011,Missing required field: stabilite
diagnostic,D2282,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A011,Missing required field: importance
diagnostic,D2283,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A011,Missing required field: risque_surinterpretation
diagnostic,D2284,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A011,Missing required field: liens_interchapitres
diagnostic,D2285,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A011,Missing required field: liens_citations
diagnostic,D2286,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A011,Missing required field: motifs
diagnostic,D2287,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A011,Missing required field: concepts_derives
diagnostic,D2288,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A011,Invalid value for type_unite: concept_structurant
diagnostic,D2289,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A012,Missing required field: role_argumentatif
diagnostic,D2290,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A012,Missing required field: niveau_preuve
diagnostic,D2291,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A012,Missing required field: stabilite
diagnostic,D2292,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A012,Missing required field: importance
diagnostic,D2293,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A012,Missing required field: risque_surinterpretation
diagnostic,D2294,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A012,Missing required field: liens_interchapitres
diagnostic,D2295,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A012,Missing required field: liens_citations
diagnostic,D2296,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A012,Missing required field: motifs
diagnostic,D2297,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A012,Missing required field: concepts_derives
diagnostic,D2298,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A012,Invalid value for type_unite: evenement_politique
diagnostic,D2299,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A013,Missing required field: role_argumentatif
diagnostic,D2300,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A013,Missing required field: niveau_preuve
diagnostic,D2301,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A013,Missing required field: stabilite
diagnostic,D2302,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A013,Missing required field: importance
diagnostic,D2303,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A013,Missing required field: risque_surinterpretation
diagnostic,D2304,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A013,Missing required field: liens_interchapitres
diagnostic,D2305,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A013,Missing required field: liens_citations
diagnostic,D2306,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A013,Missing required field: motifs
diagnostic,D2307,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A013,Missing required field: concepts_derives
diagnostic,D2308,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S05-A013,Invalid value for type_unite: conclusion_historiographique
diagnostic,D2309,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A001,Missing required field: auteur
diagnostic,D2310,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A001,Missing required field: titre
diagnostic,D2311,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A001,Missing required field: role_argumentatif
diagnostic,D2312,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A001,Missing required field: niveau_preuve
diagnostic,D2313,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A001,Missing required field: stabilite
diagnostic,D2314,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A001,Missing required field: risque_surinterpretation
diagnostic,D2315,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A001,Missing required field: liens_interchapitres
diagnostic,D2316,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A001,Missing required field: liens_citations
diagnostic,D2317,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A001,Missing required field: motifs
diagnostic,D2318,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A001,Missing required field: concepts_derives
diagnostic,D2319,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A001,Invalid value for fiabilite: forte comme analyse de réception ; prudence pour les données factuelles
diagnostic,D2320,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A001,Invalid value for type_unite: analyse_filmique
diagnostic,D2321,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A001,Field must be an object/dict: importance
diagnostic,D2322,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A002,Missing required field: auteur
diagnostic,D2323,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A002,Missing required field: titre
diagnostic,D2324,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A002,Missing required field: role_argumentatif
diagnostic,D2325,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A002,Missing required field: niveau_preuve
diagnostic,D2326,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A002,Missing required field: stabilite
diagnostic,D2327,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A002,Missing required field: risque_surinterpretation
diagnostic,D2328,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A002,Missing required field: liens_interchapitres
diagnostic,D2329,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A002,Missing required field: liens_citations
diagnostic,D2330,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A002,Missing required field: motifs
diagnostic,D2331,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A002,Missing required field: concepts_derives
diagnostic,D2332,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A002,Invalid value for fiabilite: forte comme cadrage analytique
diagnostic,D2333,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A002,Invalid value for type_unite: analyse_conceptuelle
diagnostic,D2334,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A002,Field must be an object/dict: importance
diagnostic,D2335,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A003,Missing required field: auteur
diagnostic,D2336,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A003,Missing required field: titre
diagnostic,D2337,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A003,Missing required field: role_argumentatif
diagnostic,D2338,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A003,Missing required field: niveau_preuve
diagnostic,D2339,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A003,Missing required field: stabilite
diagnostic,D2340,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A003,Missing required field: risque_surinterpretation
diagnostic,D2341,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A003,Missing required field: liens_interchapitres
diagnostic,D2342,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A003,Missing required field: liens_citations
diagnostic,D2343,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A003,Missing required field: motifs
diagnostic,D2344,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A003,Missing required field: concepts_derives
diagnostic,D2345,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A003,"Invalid value for fiabilite: secondaire — données issues de Middles (2002) et Curtis D. (2007), pas de première main"
diagnostic,D2346,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A003,Invalid value for type_unite: document_historique
diagnostic,D2347,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A003,Field must be an object/dict: importance
diagnostic,D2348,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A004,Missing required field: auteur
diagnostic,D2349,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A004,Missing required field: titre
diagnostic,D2350,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A004,Missing required field: role_argumentatif
diagnostic,D2351,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A004,Missing required field: niveau_preuve
diagnostic,D2352,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A004,Missing required field: stabilite
diagnostic,D2353,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A004,Missing required field: risque_surinterpretation
diagnostic,D2354,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A004,Missing required field: liens_interchapitres
diagnostic,D2355,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A004,Missing required field: liens_citations
diagnostic,D2356,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A004,Missing required field: motifs
diagnostic,D2357,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A004,Missing required field: concepts_derives
diagnostic,D2358,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A004,Invalid value for fiabilite: forte comme cadrage analytique
diagnostic,D2359,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A004,Invalid value for type_unite: analyse_conceptuelle
diagnostic,D2360,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A004,Field must be an object/dict: importance
diagnostic,D2361,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A005,Missing required field: auteur
diagnostic,D2362,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A005,Missing required field: titre
diagnostic,D2363,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A005,Missing required field: role_argumentatif
diagnostic,D2364,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A005,Missing required field: niveau_preuve
diagnostic,D2365,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A005,Missing required field: stabilite
diagnostic,D2366,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A005,Missing required field: risque_surinterpretation
diagnostic,D2367,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A005,Missing required field: liens_interchapitres
diagnostic,D2368,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A005,Missing required field: liens_citations
diagnostic,D2369,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A005,Missing required field: motifs
diagnostic,D2370,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A005,Missing required field: concepts_derives
diagnostic,D2371,exports/generated/diagnostics.json,,warning,exports/generated/diagnostics.json,S63-A005,Invalid value for fiabilite: forte comme cadrage théorique
