level,category,file,record_id,message,suggested_action
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A142,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A142,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A142,Invalid value for type_unite: scene_domestique,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A142,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A143,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A143,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A143,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A143,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A143,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A143,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A143,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A143,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A143,Invalid value for type_unite: scene_domestique,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A143,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A144,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A144,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A144,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A144,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A144,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A144,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A144,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A144,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A144,Invalid value for type_unite: objet_audiovisuel,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A144,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A145,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A145,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A145,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A145,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A145,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A145,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A145,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A145,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A145,Invalid value for type_unite: tension_psychiatrique,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A145,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A146,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A146,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A146,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A146,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A146,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A146,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A146,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A146,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A146,Invalid value for type_unite: scene_conjugale,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A146,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A147,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A147,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A147,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A147,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A147,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A147,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A147,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A147,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A147,Invalid value for type_unite: contrepoint_domestique,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A147,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A148,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A148,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A148,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A148,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A148,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A148,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A148,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A148,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A148,Invalid value for type_unite: tension_sante,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A148,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A149,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A149,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A149,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A149,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A149,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A149,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A149,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A149,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A149,Invalid value for type_unite: tension_psychiatrique,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A149,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A150,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A150,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A150,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A150,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A150,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A150,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A150,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A150,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A150,Invalid value for type_unite: tension_management_sante,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A150,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A151,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A151,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A151,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A151,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A151,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A151,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A151,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A151,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A151,Invalid value for type_unite: scene_medicale_sensible,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A151,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A152,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A152,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A152,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A152,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A152,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A152,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A152,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A152,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A152,Invalid value for type_unite: scene_domestique_finale,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A152,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A153,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A153,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A153,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A153,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A153,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A153,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A153,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A153,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A153,Invalid value for type_unite: tension_finale,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1980_moonlight_overdose_bury_divorce_last_clinic.md,S45-A153,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,unknown_yaml_block,sources/riom_review_crossley_networks/registres_specialises_s27.md,,Unable to infer documentary kind,Ajouter un champ discriminant ou supprimer le bloc YAML non documentaire.
warning,unknown_yaml_block,sources/riom_review_crossley_networks/registres_specialises_s27.md,,Unable to infer documentary kind,Ajouter un champ discriminant ou supprimer le bloc YAML non documentaire.
warning,unknown_yaml_block,sources/riom_review_crossley_networks/registres_specialises_s27.md,,Unable to infer documentary kind,Ajouter un champ discriminant ou supprimer le bloc YAML non documentaire.
warning,unknown_yaml_block,sources/riom_review_crossley_networks/registres_specialises_s27.md,,Unable to infer documentary kind,Ajouter un champ discriminant ou supprimer le bloc YAML non documentaire.
warning,unknown_yaml_block,sources/riom_review_crossley_networks/registres_specialises_s27.md,,Unable to infer documentary kind,Ajouter un champ discriminant ou supprimer le bloc YAML non documentaire.
warning,unknown_yaml_block,sources/riom_review_crossley_networks/registres_specialises_s27.md,,Unable to infer documentary kind,Ajouter un champ discriminant ou supprimer le bloc YAML non documentaire.
warning,unknown_yaml_block,sources/riom_review_crossley_networks/relations_stabilisees.md,REL-S27-001,Unable to infer documentary kind,Ajouter un champ discriminant ou supprimer le bloc YAML non documentaire.
warning,unknown_yaml_block,sources/riom_review_crossley_networks/relations_stabilisees.md,REL-S27-002,Unable to infer documentary kind,Ajouter un champ discriminant ou supprimer le bloc YAML non documentaire.
warning,unknown_yaml_block,sources/riom_review_crossley_networks/relations_stabilisees.md,REL-S27-003,Unable to infer documentary kind,Ajouter un champ discriminant ou supprimer le bloc YAML non documentaire.
warning,unknown_yaml_block,sources/riom_review_crossley_networks/relations_stabilisees.md,REL-S27-004,Unable to infer documentary kind,Ajouter un champ discriminant ou supprimer le bloc YAML non documentaire.
warning,unknown_yaml_block,sources/riom_review_crossley_networks/relations_stabilisees.md,REL-S27-005,Unable to infer documentary kind,Ajouter un champ discriminant ou supprimer le bloc YAML non documentaire.
warning,unknown_yaml_block,sources/riom_review_crossley_networks/relations_stabilisees.md,REL-S27-006,Unable to infer documentary kind,Ajouter un champ discriminant ou supprimer le bloc YAML non documentaire.
warning,unknown_yaml_block,sources/riom_review_crossley_networks/relations_stabilisees.md,REL-S27-007,Unable to infer documentary kind,Ajouter un champ discriminant ou supprimer le bloc YAML non documentaire.
warning,unknown_yaml_block,sources/riom_review_crossley_networks/relations_stabilisees.md,REL-S27-008,Unable to infer documentary kind,Ajouter un champ discriminant ou supprimer le bloc YAML non documentaire.
warning,missing_required_field,sources/riom_review_crossley_networks/source_part_riom_crossley_networks_review_v2.md,S27-PART-RIOM-CROSSLEY-NETWORKS-REVIEW-V2,Missing required field: concepts,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/riom_review_crossley_networks/source_part_riom_crossley_networks_review_v2.md,S27-PART-RIOM-CROSSLEY-NETWORKS-REVIEW-V2,Missing required field: role_argumentatif,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/riom_review_crossley_networks/source_part_riom_crossley_networks_review_v2.md,S27-PART-RIOM-CROSSLEY-NETWORKS-REVIEW-V2,Missing required field: niveau_preuve,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/riom_review_crossley_networks/source_part_riom_crossley_networks_review_v2.md,S27-PART-RIOM-CROSSLEY-NETWORKS-REVIEW-V2,Missing required field: stabilite,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/riom_review_crossley_networks/source_part_riom_crossley_networks_review_v2.md,S27-PART-RIOM-CROSSLEY-NETWORKS-REVIEW-V2,Missing required field: importance,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/riom_review_crossley_networks/source_part_riom_crossley_networks_review_v2.md,S27-PART-RIOM-CROSSLEY-NETWORKS-REVIEW-V2,Missing required field: risque_surinterpretation,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/riom_review_crossley_networks/source_part_riom_crossley_networks_review_v2.md,S27-PART-RIOM-CROSSLEY-NETWORKS-REVIEW-V2,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/riom_review_crossley_networks/source_part_riom_crossley_networks_review_v2.md,S27-PART-RIOM-CROSSLEY-NETWORKS-REVIEW-V2,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/riom_review_crossley_networks/source_part_riom_crossley_networks_review_v2.md,S27-PART-RIOM-CROSSLEY-NETWORKS-REVIEW-V2,Missing required field: motifs,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/riom_review_crossley_networks/source_part_riom_crossley_networks_review_v2.md,S27-PART-RIOM-CROSSLEY-NETWORKS-REVIEW-V2,Missing required field: concepts_derives,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,invalid_controlled_value,sources/riom_review_crossley_networks/source_part_riom_crossley_networks_review_v2.md,S27-PART-RIOM-CROSSLEY-NETWORKS-REVIEW-V2,Invalid value for statut: integration_directe,Aligner la valeur avec le schéma contrôlé.
